meeting_id,race_id,race_date,track,race_time,race_class,race_distance,race_prizes,position,trap,dog_id,dog_name,trainer,comments,starting_price,time_s,time_distance,birth_date,weight,color,sire,dam,breeding_info,race_url
360673,623973,Saturday 15th February 2020,Henlow,18:18,A10,460m,1st £100 | Others £40 | Race Total £300,1st,5,529754,How Ye Hilda,J M Ray,"MidTW,Ld 1/2",1/1F,04.01,30.51 (HD),Apr-2018,28.1,b - bk,Jaytee Jet,How Ye Now,Apr-2018 | 28.1 | b - bk | Jaytee Jet - How Ye Now,https://www.gbgb.org.uk/meeting/?meetingId=360673&raceId=623973
405387,1002417,Saturday 6th January 2024,Doncaster,11:11,A2,483m,1st £130 | Others £40 Race Total £290,2nd,1,606857,Knockalton Flash,J Simpson,"Rls,ClrRun",7/4F,04.34,30.29 (1/2),Sep-2020,28.5,d - bk,Kinloch Brae,Fantasy Ivory,Sep-2020 | 28.5 | d - bk | Kinloch Brae - Fantasy Ivory,https://www.gbgb.org.uk/meeting/?meetingId=405387&raceId=1002417
405387,1002417,Saturday 6th January 2024,Doncaster,11:11,A2,483m,1st £130 | Others £40 Race Total £290,3rd,4,626369,Brightstar Elle,D Calvert,"Mid,QAw,Led-3",5/2,04.25,30.37 (1),Sep-2021,28.6,b - bk,Good News,Lithuanian Paula,Sep-2021 | 28.6 | b - bk | Good News - Lithuanian Paula,https://www.gbgb.org.uk/meeting/?meetingId=405387&raceId=1002417
405387,1002417,Saturday 6th January 2024,Doncaster,11:11,A2,483m,1st £130 | Others £40 Race Total £290,4th,2,626152,Sparta Kellie,V L Clark,"MidRls,Crd1",8/1,04.34,30.48 (1 1/2),Jul-2021,27.6,b - bk,Sparta Rocky,Nannygrace Dog,Jul-2021 | 27.6 | b - bk | Sparta Rocky - Nannygrace Dog,https://www.gbgb.org.uk/meeting/?meetingId=405387&raceId=1002417
405387,1002417,Saturday 6th January 2024,Doncaster,11:11,A2,483m,1st £130 | Others £40 Race Total £290,5th,3,628889,Ruffian Fane,R J Overton,"MidRls,UpWithTrap,Crd1",7/1,04.43,30.75 (3 1/4),Sep-2021,27.9,b - wbk,Magical Bale,Droopys Fane,Sep-2021 | 27.9 | b - wbk | Magical Bale - Droopys Fane,https://www.gbgb.org.uk/meeting/?meetingId=405387&raceId=1002417
405387,1002426,Saturday 6th January 2024,Doncaster,14:02,D3,275m,1st £90 | Others £40 Race Total £250,1st,2,634685,Rathmeehan Shar,D Calvert,"MidRls,SAw,EP,Led1",2/1F,-,17.75 (2 3/4),Nov-2021,22.9,b - bk,Ballymac Best,Brickhill Sharon,Nov-2021 | 22.9 | b - bk | Ballymac Best - Brickhill Sharon,https://www.gbgb.org.uk/meeting/?meetingId=405387&raceId=1002426
405387,1002426,Saturday 6th January 2024,Doncaster,14:02,D3,275m,1st £90 | Others £40 Race Total £250,2nd,3,605227,Moneyhere Lad,L J Macmanus,"Mid,Crd1",9/4,-,17.97 (2 3/4),May-2020,30.4,d - bk,Dorotas Wildcat,Southknock Star,May-2020 | 30.4 | d - bk | Dorotas Wildcat - Southknock Star,https://www.gbgb.org.uk/meeting/?meetingId=405387&raceId=1002426
405387,1002426,Saturday 6th January 2024,Doncaster,14:02,D3,275m,1st £90 | Others £40 Race Total £250,3rd,6,629158,Rollys Runner,M Haythorne,"Wide,EP,Bmp1",6/1,-,18.13 (2),Jan-2021,31.9,b - bd,Newinn Wonder,Whistupshecoming,Jan-2021 | 31.9 | b - bd | Newinn Wonder - Whistupshecoming,https://www.gbgb.org.uk/meeting/?meetingId=405387&raceId=1002426
405387,1002426,Saturday 6th January 2024,Doncaster,14:02,D3,275m,1st £90 | Others £40 Race Total £250,4th,4,612613,Come Together,C A Williams,"Mid,Crd1",6/1,-,18.14 (SH),Jan-2021,33.3,d - bd,Ice On Fire,Mill Babs,Jan-2021 | 33.3 | d - bd | Ice On Fire - Mill Babs,https://www.gbgb.org.uk/meeting/?meetingId=405387&raceId=1002426
405387,1002426,Saturday 6th January 2024,Doncaster,14:02,D3,275m,1st £90 | Others £40 Race Total £250,5th,5,594052,Myla Rayne,K Bowman,"MidW,QAw,Crd1,Stb 1/2",9/4,-,18.30 (2),Oct-2020,27.0,b - bkw,Ballymac Matt,Ballymac Meena,Oct-2020 | 27.0 | b - bkw | Ballymac Matt - Ballymac Meena,https://www.gbgb.org.uk/meeting/?meetingId=405387&raceId=1002426
405388,1002428,Saturday 6th January 2024,Doncaster,18:53,A2,483m,1st £130 | Others £40 Race Total £290,1st,3,633946,Agi Bear,P Barlow,"Mid,Led 1/2",7/4,04.26,29.97 (5 3/4),Apr-2022,29.7,d - f,Droopys Noah,Droopys Flavour,Apr-2022 | 29.7 | d - f | Droopys Noah - Droopys Flavour,https://www.gbgb.org.uk/meeting/?meetingId=405388&raceId=1002428
405388,1002428,Saturday 6th January 2024,Doncaster,18:53,A2,483m,1st £130 | Others £40 Race Total £290,2nd,2,623580,Jaguar Emma,G Strike,"MidRls,Led1- 1/2,HitRls2",11/8F,04.22,30.44 (5 3/4),May-2021,28.3,b - bk,Droopys Jet,Jazz Time,May-2021 | 28.3 | b - bk | Droopys Jet - Jazz Time,https://www.gbgb.org.uk/meeting/?meetingId=405388&raceId=1002428
405388,1002428,Saturday 6th January 2024,Doncaster,18:53,A2,483m,1st £130 | Others £40 Race Total £290,3rd,4,608925,Knockduff Markle,S A Birks,"Mid,ClrRun",7/1,04.28,30.48 (1/2),Dec-2020,25.1,b - bk,Ballymac Eske,Mustang Markle,Dec-2020 | 25.1 | b - bk | Ballymac Eske - Mustang Markle,https://www.gbgb.org.uk/meeting/?meetingId=405388&raceId=1002428
405388,1002428,Saturday 6th January 2024,Doncaster,18:53,A2,483m,1st £130 | Others £40 Race Total £290,4th,5,554864,Tommy Blue,K M Grayson,"Wide,SAw,FcdCk 1/4",7/2,04.36,30.52 (1/2),Sep-2019,33.0,d - bk,Skywalker Puma,Slipaway Rose,Sep-2019 | 33.0 | d - bk | Skywalker Puma - Slipaway Rose,https://www.gbgb.org.uk/meeting/?meetingId=405388&raceId=1002428
405388,1002428,Saturday 6th January 2024,Doncaster,18:53,A2,483m,1st £130 | Others £40 Race Total £290,5th,1,601020,Millies Raven,K A Kennedy,"Rls,QAw,Eased1",10/1,04.22,30.57 (3/4),May-2020,26.3,b - wbk,Jaytee Dutch,Olympic Gorgeous,May-2020 | 26.3 | b - wbk | Jaytee Dutch - Olympic Gorgeous,https://www.gbgb.org.uk/meeting/?meetingId=405388&raceId=1002428
405389,1002440,Sunday 7th January 2024,Doncaster,11:41,B4,450m,1st £115 | Others £40 Race Total £315,1st,3,635032,Burnfoot Chunkie,D Golightly,"MidRls,QAw,ALed,WonWell",6/4F,02.14,28.21 (6 3/4),Jun-2022,32.9,d - be,Hiya Butt,Cushie Rena,Jun-2022 | 32.9 | d - be | Hiya Butt - Cushie Rena,https://www.gbgb.org.uk/meeting/?meetingId=405389&raceId=1002440
405389,1002440,Sunday 7th January 2024,Doncaster,11:41,B4,450m,1st £115 | Others £40 Race Total £315,2nd,5,622084,Pesti Pestana,J Simpson,"Wide,ClrRun",7/2,02.22,28.75 (6 3/4),Feb-2021,26.0,b - bk,Pestana,Ballycowen Lucy,Feb-2021 | 26.0 | b - bk | Pestana - Ballycowen Lucy,https://www.gbgb.org.uk/meeting/?meetingId=405389&raceId=1002440
405389,1002440,Sunday 7th January 2024,Doncaster,11:41,B4,450m,1st £115 | Others £40 Race Total £315,3rd,4,622147,Birchgrove Poppy,J Simpson,"MidWide,SAw",10/3,02.39,28.76 (SH),Sep-2021,24.7,b - bk,Laughil Blake,Roxholme Poppy,Sep-2021 | 24.7 | b - bk | Laughil Blake - Roxholme Poppy,https://www.gbgb.org.uk/meeting/?meetingId=405389&raceId=1002440
405389,1002440,Sunday 7th January 2024,Doncaster,11:41,B4,450m,1st £115 | Others £40 Race Total £315,4th,2,610613,Slippy Craig,D Calvert,"Mid,ClrRun",5/1,02.19,28.91 (1 3/4),Oct-2020,33.0,d - bk,Kinloch Brae,Droopys Achieve,Oct-2020 | 33.0 | d - bk | Kinloch Brae - Droopys Achieve,https://www.gbgb.org.uk/meeting/?meetingId=405389&raceId=1002440
405389,1002440,Sunday 7th January 2024,Doncaster,11:41,B4,450m,1st £115 | Others £40 Race Total £315,5th,6,634662,Rapido Annie,V L Clark,"Wide,ClrRun",4/1,02.30,28.92 (SH),Nov-2021,24.8,b - bk,Droopys Buick,Ballintee Annie,Nov-2021 | 24.8 | b - bk | Droopys Buick - Ballintee Annie,https://www.gbgb.org.uk/meeting/?meetingId=405389&raceId=1002440
405389,1002440,Sunday 7th January 2024,Doncaster,11:41,B4,450m,1st £115 | Others £40 Race Total £315,6th,1,576728,Boss Girl,J Simpson,"Rls,ClrRun",16/1,02.27,29.25 (4 1/4),Oct-2019,25.8,b - bk,Pat C Sabbath,Black Tears,Oct-2019 | 25.8 | b - bk | Pat C Sabbath - Black Tears,https://www.gbgb.org.uk/meeting/?meetingId=405389&raceId=1002440
405409,1002519,Sunday 7th January 2024,Crayford,20:14,OR,714m,1st £300 | Others £65 Race Total £560,1st,3,625013,Rapido Galore,F J Gray,"QAw,ALd,MidToRls",7/1,23.58,45.84 (3 3/4),Aug-2021,28.2,b - bk,Sparta Maestro,Ela Chloe,Aug-2021 | 28.2 | b - bk | Sparta Maestro - Ela Chloe,https://www.gbgb.org.uk/meeting/?meetingId=405409&raceId=1002519
405409,1002519,Sunday 7th January 2024,Crayford,20:14,OR,714m,1st £300 | Others £65 Race Total £560,2nd,5,630254,Makeit Magical,F J Gray,"MidToWide,RanOn",10/11F,23.77,46.14 (3 3/4),Oct-2021,25.0,b - ltf,Grangeview Ten,Kitmins Misty,Oct-2021 | 25.0 | b - ltf | Grangeview Ten - Kitmins Misty,https://www.gbgb.org.uk/meeting/?meetingId=405409&raceId=1002519
405409,1002519,Sunday 7th January 2024,Crayford,20:14,OR,714m,1st £300 | Others £65 Race Total £560,3rd,2,622859,Liz On Faya,R M Emery,"2ndFrom3To6,MidToRls",4/1,23.77,46.64 (6 1/4),Jun-2021,26.1,b - dkbd,Ballymac Best,Roseville Liz,Jun-2021 | 26.1 | b - dkbd | Ballymac Best - Roseville Liz,https://www.gbgb.org.uk/meeting/?meetingId=405409&raceId=1002519
405409,1002519,Sunday 7th January 2024,Crayford,20:14,OR,714m,1st £300 | Others £65 Race Total £560,4th,1,624134,Smoked Out,R M Emery,"BmpRls3,Crd8,Rls",16/1,24.19,47.32 (8 1/2),Jun-2021,29.2,b - dkbd,Vulturi,Culdaff Lady,Jun-2021 | 29.2 | b - dkbd | Vulturi - Culdaff Lady,https://www.gbgb.org.uk/meeting/?meetingId=405409&raceId=1002519
405409,1002519,Sunday 7th January 2024,Crayford,20:14,OR,714m,1st £300 | Others £65 Race Total £560,5th,6,631604,Dazl Omega,A Kelly-pilgrim,"SAw,Bmp8,MidToWide",9/4,23.00,47.48 (2),Nov-2021,34.4,d - bk,Ballymac Anton,Razldazl Lulu,Nov-2021 | 34.4 | d - bk | Ballymac Anton - Razldazl Lulu,https://www.gbgb.org.uk/meeting/?meetingId=405409&raceId=1002519
405410,1002527,Sunday 7th January 2024,Henlow,20:08,A5,460m,1st £115 | Others £40 Race Total £315,1st,3,624728,Wendil Wishes,R Devenish,"EP,Led4",13/8F,03.78,28.08 (1 1/4),Oct-2021,28.2,b - bk,Roxholme Nidge,Tea For Tess,Oct-2021 | 28.2 | b - bk | Roxholme Nidge - Tea For Tess,https://www.gbgb.org.uk/meeting/?meetingId=405410&raceId=1002527
405410,1002527,Sunday 7th January 2024,Henlow,20:08,A5,460m,1st £115 | Others £40 Race Total £315,2nd,4,622638,Blue Sensation,P J Dolby,"VSAw,Bmp2,FinStr",3/1,03.98,28.18 (1 1/4),Aug-2021,39.5,d - be,Ballymac Anton,Mays Fiddlefaddle,Aug-2021 | 39.5 | d - be | Ballymac Anton - Mays Fiddlefaddle,https://www.gbgb.org.uk/meeting/?meetingId=405410&raceId=1002527
405410,1002527,Sunday 7th January 2024,Henlow,20:08,A5,460m,1st £115 | Others £40 Race Total £315,3rd,2,547734,Some Pepperoni,J J Gornall,"VQAw,LedTo4",9/1,03.71,28.31 (1 1/2),Jun-2019,26.9,b - bk,Droopys Sydney,Laughil Irene,Jun-2019 | 26.9 | b - bk | Droopys Sydney - Laughil Irene,https://www.gbgb.org.uk/meeting/?meetingId=405410&raceId=1002527
405410,1002527,Sunday 7th January 2024,Henlow,20:08,A5,460m,1st £115 | Others £40 Race Total £315,4th,1,627143,Agincourt Mavka,R H Tungatt,"QAw,Bmp2",7/2,03.76,28.57 (3 1/4),Oct-2021,27.6,b - bk,Magical Bale,Agincourt Eve,Oct-2021 | 27.6 | b - bk | Magical Bale - Agincourt Eve,https://www.gbgb.org.uk/meeting/?meetingId=405410&raceId=1002527
405410,1002527,Sunday 7th January 2024,Henlow,20:08,A5,460m,1st £115 | Others £40 Race Total £315,5th,6,609582,Charls Boy,P Crowson,Bmp2,7/2,03.80,28.59 (HD),Nov-2020,35.0,d - bkw,Magical Bale,Ballydoyle Buzz,Nov-2020 | 35.0 | d - bkw | Magical Bale - Ballydoyle Buzz,https://www.gbgb.org.uk/meeting/?meetingId=405410&raceId=1002527
405410,1002527,Sunday 7th January 2024,Henlow,20:08,A5,460m,1st £115 | Others £40 Race Total £315,6th,5,615039,Savana Eske,G A Payne,Bmp2,9/1,03.83,28.73 (1 3/4),Feb-2021,32.8,d - bk,Ballymac Eske,Savana Jessica,Feb-2021 | 32.8 | d - bk | Ballymac Eske - Savana Jessica,https://www.gbgb.org.uk/meeting/?meetingId=405410&raceId=1002527
405459,1002861,Monday 8th January 2024,Kinsley,20:14,D3,268m,1st £85 | Others £38 Race Total £275,1st,2,621059,Kilara Theo,W M Lyons,"EP,LdFr1",7/2,-,16.64 (1/2),Mar-2021,34.8,d - bk,Ballymac Best,Kilara Jessie,Mar-2021 | 34.8 | d - bk | Ballymac Best - Kilara Jessie,https://www.gbgb.org.uk/meeting/?meetingId=405459&raceId=1002861
405459,1002861,Monday 8th January 2024,Kinsley,20:14,D3,268m,1st £85 | Others £38 Race Total £275,2nd,3,619014,Meenagh Madman,P J R Steward,EvCh,5/2,-,16.68 (1/2),Jan-2021,34.8,d - bk,Laughil Blake,Droopys Rafaella,Jan-2021 | 34.8 | d - bk | Laughil Blake - Droopys Rafaella,https://www.gbgb.org.uk/meeting/?meetingId=405459&raceId=1002861
405459,1002861,Monday 8th January 2024,Kinsley,20:14,D3,268m,1st £85 | Others £38 Race Total £275,3rd,1,630647,Glory Bomber,B Heaton,"QAw,LdTo1",2/1F,-,16.80 (1 1/2),Jul-2021,34.2,d - bk,Broadstrand Bono,Glory Kitty,Jul-2021 | 34.2 | d - bk | Broadstrand Bono - Glory Kitty,https://www.gbgb.org.uk/meeting/?meetingId=405459&raceId=1002861
405459,1002861,Monday 8th January 2024,Kinsley,20:14,D3,268m,1st £85 | Others £38 Race Total £275,4th,4,624846,My Olivia,W M Lyons,ClrRun,10/1,-,16.88 (1),Sep-2021,29.0,b - bk,Good News,Lilly Lula,Sep-2021 | 29.0 | b - bk | Good News - Lilly Lula,https://www.gbgb.org.uk/meeting/?meetingId=405459&raceId=1002861
405459,1002861,Monday 8th January 2024,Kinsley,20:14,D3,268m,1st £85 | Others £38 Race Total £275,5th,5,582047,Ferns Fireball,I Zivkovic,SAw,5/1,-,16.96 (1),Aug-2019,27.8,d - bk,Droopys Jet,Show Bizzy,Aug-2019 | 27.8 | d - bk | Droopys Jet - Show Bizzy,https://www.gbgb.org.uk/meeting/?meetingId=405459&raceId=1002861
405459,1002861,Monday 8th January 2024,Kinsley,20:14,D3,268m,1st £85 | Others £38 Race Total £275,6th,6,604556,Jamaica Danny,M N May,ClrRun,9/2,-,17.06 (1 1/4),Feb-2020,35.4,d - bd,Needham Danger,Jamaica Jenny,Feb-2020 | 35.4 | d - bd | Needham Danger - Jamaica Jenny,https://www.gbgb.org.uk/meeting/?meetingId=405459&raceId=1002861
405487,1003161,Tuesday 9th January 2024,Newcastle,12:09,A8,480m,1st £125 | Others £50 Race Total £375,1st,6,533903,Aislings Azza,P Rutherford,"Wide,Led 3/4",7/2,04.87,30.47 (2 1/4),Jun-2018,30.1,b - bd,Azza Azza Azza,Tip Top Dancer,Jun-2018 | 30.1 | b - bd | Azza Azza Azza - Tip Top Dancer,https://www.gbgb.org.uk/meeting/?meetingId=405487&raceId=1003161
405487,1003161,Tuesday 9th January 2024,Newcastle,12:09,A8,480m,1st £125 | Others £50 Race Total £375,2nd,1,629085,Litvinenko,K Bowman,"SAw,RanOn",16/1,05.11,30.66 (2 1/4),Apr-2022,32.1,d - bk,Ice On Fire,Effernogue Choco,Apr-2022 | 32.1 | d - bk | Ice On Fire - Effernogue Choco,https://www.gbgb.org.uk/meeting/?meetingId=405487&raceId=1003161
405487,1003161,Tuesday 9th January 2024,Newcastle,12:09,A8,480m,1st £125 | Others £50 Race Total £375,3rd,4,549812,Hollywell Lindy,S Roberts,"LedTo1,Crowded 3/4",3/1,04.78,30.80 (1 3/4),Jul-2019,26.8,b - bk,Ballymac Best,Balydoyle Honey,Jul-2019 | 26.8 | b - bk | Ballymac Best - Balydoyle Honey,https://www.gbgb.org.uk/meeting/?meetingId=405487&raceId=1003161
405487,1003161,Tuesday 9th January 2024,Newcastle,12:09,A8,480m,1st £125 | Others £50 Race Total £375,4th,5,587681,Bramble Supermac,S Anderson,"SlowAway,Wide",2/1F,05.01,30.81 (SH),Mar-2020,34.1,d - bk,Farloe Blitz,Swift Back,Mar-2020 | 34.1 | d - bk | Farloe Blitz - Swift Back,https://www.gbgb.org.uk/meeting/?meetingId=405487&raceId=1003161
405487,1003161,Tuesday 9th January 2024,Newcastle,12:09,A8,480m,1st £125 | Others £50 Race Total £375,5th,3,619792,Kooga Kuro,J T Edgar,"Middle,Crowded2",9/4,04.82,30.95 (1 3/4),Feb-2021,32.8,d - bk,Droopys Sydney,Kooga Klass,Feb-2021 | 32.8 | d - bk | Droopys Sydney - Kooga Klass,https://www.gbgb.org.uk/meeting/?meetingId=405487&raceId=1003161
405487,1003161,Tuesday 9th January 2024,Newcastle,12:09,A8,480m,1st £125 | Others £50 Race Total £375,6th,2,587685,Westforth Rhumba,G A Stark,Led1To 3/4,8/1,04.82,31.30 (4 1/2),May-2020,33.7,d - bk,Droopys Buick,Odhrans Girl,May-2020 | 33.7 | d - bk | Droopys Buick - Odhrans Girl,https://www.gbgb.org.uk/meeting/?meetingId=405487&raceId=1003161
405526,1003536,Wednesday 10th January 2024,Sunderland,15:59,D4,261m,1st £105 | Others £45 Race Total £330,1st,3,633197,Come Ere,M J Fieldson,"Middle,AlwaysLed",7/2,-,16.14 (1 1/4),Oct-2021,29.0,b - bk,Farloe Rumble,Ay Up Grace,Oct-2021 | 29.0 | b - bk | Farloe Rumble - Ay Up Grace,https://www.gbgb.org.uk/meeting/?meetingId=405526&raceId=1003536
405526,1003536,Wednesday 10th January 2024,Sunderland,15:59,D4,261m,1st £105 | Others £45 Race Total £330,2nd,2,542946,Beechview Rose,S Linley,"MidToRails,RanOn",9/2,-,16.24 (1 1/4),May-2019,25.8,b - bd,Droopys Jet,Lodgefield Chloe,May-2019 | 25.8 | b - bd | Droopys Jet - Lodgefield Chloe,https://www.gbgb.org.uk/meeting/?meetingId=405526&raceId=1003536
405526,1003536,Wednesday 10th January 2024,Sunderland,15:59,D4,261m,1st £105 | Others £45 Race Total £330,3rd,5,632109,Millhouse Jimbo,S Linley,"MidToWide,ClearRun",4/1,-,16.30 (3/4),Sep-2021,31.4,d - bd,Millhouse Tommy,Millhouse Girl,Sep-2021 | 31.4 | d - bd | Millhouse Tommy - Millhouse Girl,https://www.gbgb.org.uk/meeting/?meetingId=405526&raceId=1003536
405526,1003536,Wednesday 10th January 2024,Sunderland,15:59,D4,261m,1st £105 | Others £45 Race Total £330,4th,1,610006,Classy Profit,C Mcnicholas,"Rails,ClearRun",6/1,-,16.38 (1),Jan-2021,30.3,d - bk,Classy Opinion,Dragonfly,Jan-2021 | 30.3 | d - bk | Classy Opinion - Dragonfly,https://www.gbgb.org.uk/meeting/?meetingId=405526&raceId=1003536
405526,1003536,Wednesday 10th January 2024,Sunderland,15:59,D4,261m,1st £105 | Others £45 Race Total £330,5th,4,633105,Emers Dec,D Blackbird,"Middle,HandyTo2",9/4F,-,16.45 (3/4),Apr-2021,31.0,d - bk,Laughil Blake,Emers Velvet,Apr-2021 | 31.0 | d - bk | Laughil Blake - Emers Velvet,https://www.gbgb.org.uk/meeting/?meetingId=405526&raceId=1003536
405526,1003536,Wednesday 10th January 2024,Sunderland,15:59,D4,261m,1st £105 | Others £45 Race Total £330,6th,6,552060,Conors Jet,P Miller,"Wide,ClearRun",7/2,-,16.56 (1 1/2),Aug-2019,32.9,d - bkw,Droopys Jet,Mongys Girl,Aug-2019 | 32.9 | d - bkw | Droopys Jet - Mongys Girl,https://www.gbgb.org.uk/meeting/?meetingId=405526&raceId=1003536
405541,1003797,Wednesday 10th January 2024,Doncaster,19:17,B4,450m,1st £115 | Others £40 Race Total £315,1st,6,604864,Ballinakill Tipp,R J Overton,"Wide,ClrRun",7/1,02.23,28.74 (1/2),Nov-2020,31.7,d - bk,Droopys Jet,Newinn Madam,Nov-2020 | 31.7 | d - bk | Droopys Jet - Newinn Madam,https://www.gbgb.org.uk/meeting/?meetingId=405541&raceId=1003797
405541,1003797,Wednesday 10th January 2024,Doncaster,19:17,B4,450m,1st £115 | Others £40 Race Total £315,2nd,2,550095,Russanda Blake,K Everitt,"RlsMid,Bmp&Led3-NrLn",10/3,02.22,28.78 (1/2),Jul-2019,32.4,d - bk,Laughil Blake,Droopys Gigi,Jul-2019 | 32.4 | d - bk | Laughil Blake - Droopys Gigi,https://www.gbgb.org.uk/meeting/?meetingId=405541&raceId=1003797
405541,1003797,Wednesday 10th January 2024,Doncaster,19:17,B4,450m,1st £115 | Others £40 Race Total £315,3rd,4,585635,Flew The Coop,K Everitt,"Mid,VQAw,Led-Crd3",4/1,02.07,28.79 (SH),Dec-2018,27.5,b - bk,Lenson Panda,Wilma,Dec-2018 | 27.5 | b - bk | Lenson Panda - Wilma,https://www.gbgb.org.uk/meeting/?meetingId=405541&raceId=1003797
405541,1003797,Wednesday 10th January 2024,Doncaster,19:17,B4,450m,1st £115 | Others £40 Race Total £315,4th,1,605699,Classic Quattro,J S Atkins,"RlsMid,Crd1,ChlFrom4",15/8F,02.26,28.82 (NK),Aug-2020,34.0,d - bk,Dorotas Wildcat,Classic Valerie,Aug-2020 | 34.0 | d - bk | Dorotas Wildcat - Classic Valerie,https://www.gbgb.org.uk/meeting/?meetingId=405541&raceId=1003797
405541,1003797,Wednesday 10th January 2024,Doncaster,19:17,B4,450m,1st £115 | Others £40 Race Total £315,5th,5,196207,Brevity,K Bowman,"MidWide,SAw",9/1,02.33,28.90 (1),Sep-2021,29.3,b - bk,Ballymac Anton,Ballymac Berry,Sep-2021 | 29.3 | b - bk | Ballymac Anton - Ballymac Berry,https://www.gbgb.org.uk/meeting/?meetingId=405541&raceId=1003797
405541,1003797,Wednesday 10th January 2024,Doncaster,19:17,B4,450m,1st £115 | Others £40 Race Total £315,6th,3,630395,My Ambition,S A Birks,"Mid,Crd1",11/4,02.29,29.41 (6 1/2),Oct-2021,32.0,d - be,Good News,Maria Rita,Oct-2021 | 32.0 | d - be | Good News - Maria Rita,https://www.gbgb.org.uk/meeting/?meetingId=405541&raceId=1003797
405541,1003804,Wednesday 10th January 2024,Doncaster,21:03,D3,275m,1st £90 | Others £40 Race Total £290,1st,6,551058,Midas Pauline,R J Overton,"Wide,QAw,ALed",15/8F,-,17.54 (HD),Sep-2019,30.9,b - bk,Greenwell Hulk,Chosen Wisely,Sep-2019 | 30.9 | b - bk | Greenwell Hulk - Chosen Wisely,https://www.gbgb.org.uk/meeting/?meetingId=405541&raceId=1003804
405541,1003804,Wednesday 10th January 2024,Doncaster,21:03,D3,275m,1st £90 | Others £40 Race Total £290,2nd,3,634685,Rathmeehan Shar,D Calvert,"MidRls,ChlRunIn",9/2,-,17.56 (HD),Nov-2021,22.9,b - bk,Ballymac Best,Brickhill Sharon,Nov-2021 | 22.9 | b - bk | Ballymac Best - Brickhill Sharon,https://www.gbgb.org.uk/meeting/?meetingId=405541&raceId=1003804
405541,1003804,Wednesday 10th January 2024,Doncaster,21:03,D3,275m,1st £90 | Others £40 Race Total £290,3rd,4,628687,Longrange Ivy,M Haythorne,"Mid,ClrRun",4/1,-,17.62 (3/4),Sep-2021,23.5,b - be,Pestana,Longrange Dawn,Sep-2021 | 23.5 | b - be | Pestana - Longrange Dawn,https://www.gbgb.org.uk/meeting/?meetingId=405541&raceId=1003804
405541,1003804,Wednesday 10th January 2024,Doncaster,21:03,D3,275m,1st £90 | Others £40 Race Total £290,4th,2,604706,Ballygur Sue,L J Macmanus,"MidRls,ClrRun",4/1,-,17.74 (1 1/2),Jul-2020,26.2,b - bk,Laughil Blake,Karlow Spirit,Jul-2020 | 26.2 | b - bk | Laughil Blake - Karlow Spirit,https://www.gbgb.org.uk/meeting/?meetingId=405541&raceId=1003804
405541,1003804,Wednesday 10th January 2024,Doncaster,21:03,D3,275m,1st £90 | Others £40 Race Total £290,5th,5,594052,Myla Rayne,K Bowman,"MidWide,SAw",7/1,-,17.96 (2 3/4),Oct-2020,27.3,b - bkw,Ballymac Matt,Ballymac Meena,Oct-2020 | 27.3 | b - bkw | Ballymac Matt - Ballymac Meena,https://www.gbgb.org.uk/meeting/?meetingId=405541&raceId=1003804
405541,1003804,Wednesday 10th January 2024,Doncaster,21:03,D3,275m,1st £90 | Others £40 Race Total £290,6th,1,606782,Pinch Of Snow,M Haythorne,"Rls,FcdCk 1/2",7/2,-,18.20 (3),Nov-2020,26.0,b - bk,Droopys Cain,Droopys Pinch,Nov-2020 | 26.0 | b - bk | Droopys Cain - Droopys Pinch,https://www.gbgb.org.uk/meeting/?meetingId=405541&raceId=1003804
405570,1003973,Friday 12th January 2024,Newcastle,15:39,A8,480m,1st £125 | Others £50 Race Total £375,1st,3,630466,Jords Little Ivy,S Ray,"Middle,LedRunIn",4/1,04.82,30.18 (1 1/4),Apr-2022,28.4,b - bk,Ice On Fire,Emers Velvet,Apr-2022 | 28.4 | b - bk | Ice On Fire - Emers Velvet,https://www.gbgb.org.uk/meeting/?meetingId=405570&raceId=1003973
405570,1003973,Friday 12th January 2024,Newcastle,15:39,A8,480m,1st £125 | Others £50 Race Total £375,2nd,6,634163,Blitz Bianca,V L Clark,"Wide,SnLedToRunIn",11/1,04.80,30.28 (1 1/4),Mar-2022,28.0,b - bk,Ice On Fire,Harton Blitz,Mar-2022 | 28.0 | b - bk | Ice On Fire - Harton Blitz,https://www.gbgb.org.uk/meeting/?meetingId=405570&raceId=1003973
405570,1003973,Friday 12th January 2024,Newcastle,15:39,A8,480m,1st £125 | Others £50 Race Total £375,3rd,2,541919,Dungannon Tommy,T G Edgar,"Rails,Crowded 3/4",16/1,04.94,30.29 (SH),Aug-2018,35.2,d - bk,Tommy Brislane,Lemon Dazl,Aug-2018 | 35.2 | d - bk | Tommy Brislane - Lemon Dazl,https://www.gbgb.org.uk/meeting/?meetingId=405570&raceId=1003973
