dogId,dogName,SP,resultPosition,resultBtnDistance,resultSectionalTime,resultComment,resultRunTime,resultDogWeight,winnerOr2ndName,winnerOr2ndId,resultAdjustedTime,trapNumber,raceTime,raceDate,raceId,raceNumber,raceType,raceClass,raceDistance,raceGoing,raceWinTime,meetingId,trackName,trainerName,ownerName
600269,,7/2,5,1/2,04.22,"Mid,Crd3",29.43,30.6,Leahs Born,631542,29.53,3,11:13:00,06/11/2023,986789,,Flat,A5,476.0,10,28.57,403290,Swindon,,
600269,,9/2,5,1/2,04.26,"Mid,Crd1",29.34,29.7,Swift Urania,619976,29.44,3,14:27:00,27/10/2023,984342,,Flat,A5,476.0,10,28.95,402924,Swindon,,
600269,,8/1,3,3,04.27,"Mid,SAw",29.11,30.2,Chesters Boy,634179,29.21,3,11:13:00,16/10/2023,981040,,Flat,A5,476.0,10,28.81,402554,Swindon,,
600269,,8/1,5,2 1/4,04.21,"Middle,SAw",29.15,29.9,Mohican Clive,625396,29.35,3,15:34:00,06/10/2023,978374,,Flat,A5,476.0,20,28.51,402206,Swindon,,
600269,,6/1,2,1 1/4,04.20,"Middle,Led2ToRunIn",28.94,30.1,Corbrack Trisha,587749,28.84,3,14:44:00,28/09/2023,975864,,Flat,A5,476.0,-10,28.83,401885,Swindon,,
600269,,6/1,6,1,04.24,"Mid,CrdStt,Blk 1/2",29.43,30.5,Homebound Blanko,630864,29.43,3,18:19:00,21/09/2023,973931,,Flat,A5,476.0,,28.94,401643,Swindon,,
600269,,10/1,3,1/2,04.16,"Mid,EP",29.04,30.6,Castell Nia,590963,29.04,3,11:13:00,11/09/2023,971381,,Flat,A5,476.0,0,28.89,401342,Swindon,,
600269,,7/1,3,6 1/4,,"Mid,CrdStt&4,(HT)",29.82,30.5,Castell Max,621798,29.82,3,11:13:00,28/08/2023,967872,,Flat,A5,476.0,0,29.32,400867,Swindon,,
600269,,7/1,6,2,04.26,"Mid,SAw,FcdToCk1",29.95,30.7,Lenghanarf,621493,29.95,3,11:36:00,19/08/2023,965384,,Flat,A5,476.0,0,28.95,400556,Swindon,,
600269,,7/1,3,1,04.23,"Mid,Crd1",29.19,30.3,Mohican Clive,625396,29.29,3,14:27:00,11/08/2023,963215,,Flat,A5,476.0,10,28.84,400266,Swindon,,
600269,,,2,1/2,,"Mid,ClearRun",16.07,30.7,Ragtime Lenny,594132,16.07,3,,05/08/2023,962168,,Flat,T2,262.0,0,16.02,400144,Swindon,,
600269,,10/1,2,6 1/4,04.19,"Mid,BCrd1,RanOn",29.42,30.7,Shenzi,547837,29.42,3,11:51:00,08/07/2023,954154,,Flat,A4,476.0,0,28.91,399097,Swindon,,
600269,,10/1,5,1 1/4,04.25,"Middle,BBmp1",29.73,30.5,Distant Josh,622324,29.73,3,11:51:00,01/07/2023,952205,,Flat,A4,476.0,0,28.67,398819,Swindon,,
600269,,7/1,1,,04.15,"Mid,SnLed",29.12,30.8,Blankie Bullet,552217,29.02,3,11:13:00,26/06/2023,950570,,Flat,A5,476.0,-10,29.12,398662,Swindon,,
600269,,7/1,4,1/2,04.34,"Mid,Crd1",29.48,30.4,Arthur Pickle,587289,29.28,3,11:06:00,03/06/2023,944518,,Flat,A5,476.0,-20,29.21,397844,Swindon,,
600269,,14/1,5,2 1/4,04.42,"Mid,SAw",29.52,30.2,Ferryforth Daisy,620078,29.32,3,11:13:00,29/05/2023,942959,,Flat,A4,476.0,-20,29.08,397687,Swindon,,
600269,,9/1,5,4,04.24,"Mid,Crd1",29.63,29.9,Francos Pippa,591233,29.73,3,11:28:00,22/05/2023,940964,,Flat,A4,476.0,10,28.85,397463,Swindon,,
600269,,13/2,1,,04.24,"RlsMid,Led3",28.92,30.0,Dunbar Minnie,612496,29.02,3,11:13:00,08/05/2023,937054,,Flat,A5,476.0,10,28.92,396983,Swindon,,
600269,,7/1,2,8 1/4,04.20,"RailsMid,BCrd1",29.91,29.9,Springwood Kane,621925,30.01,4,11:13:00,01/05/2023,935186,,Flat,A5,476.0,10,29.25,396712,Swindon,,
600269,,9/2,1,,,"Mid,LedNrLn",29.34,29.9,Port West Star,544064,29.66,5,11:28:00,24/04/2023,933197,,Flat,HP,476.0,0,29.34,396468,Swindon,,
600269,,2/1F,1,,04.35,"Mid,SAw,Led 1/2",29.14,29.8,Smokestack Pixie,623846,29.14,3,14:59:00,20/04/2023,931786,,Flat,A6,476.0,0,29.14,396279,Swindon,,
600269,,2/1,5,3/4,04.27,"Mid,CrdStt",29.60,29.8,Dunbar Minnie,612496,29.70,4,11:36:00,15/04/2023,930915,,Flat,A6,476.0,10,29.23,396159,Swindon,,
600269,,7/2,4,1 1/2,04.24,"Middle,Crd2",29.35,29.9,Mohican Cerys,600832,29.35,4,11:21:00,08/04/2023,929046,,Flat,A5,476.0,0,28.96,395887,Swindon,,
600269,,6/1,3,4,04.20,"Mid,SAw",29.87,29.9,Good Quest,587898,29.47,4,16:34:00,31/03/2023,926809,,Flat,A5,476.0,-40,29.48,395582,Swindon,,
600269,,6/1,2,1 1/4,04.29,"Mid,SAw,RanOn",29.27,30.0,Dopey,591540,29.17,4,14:59:00,24/03/2023,924854,,Flat,A5,476.0,-10,29.17,395355,Swindon,,
600269,,9/2,6,1/2,04.21,"Mid,SnLedTo2,Blk3",29.66,30.2,Smurfs Bigchance,624412,29.56,4,14:44:00,16/03/2023,922272,,Flat,A5,476.0,-10,29.13,395063,Swindon,,
600269,,7/1,4,1 1/2,04.54,"Middle,StbStt",29.39,30.4,Springwood Kayla,621924,29.29,4,14:44:00,10/03/2023,921173,,Flat,A5,476.0,-10,29.21,394882,Swindon,,
600269,,5/1,5,1,04.21,"Middle,ClrRun",29.36,30.3,Ashway Becki,593991,29.36,3,12:06:00,04/03/2023,919444,,Flat,A5,476.0,0,29.02,394684,Swindon,,
600269,,6/1,2,1 1/2,,"RlsMid,Crd1,RanOn,(HT)",29.52,30.3,Focus Bono,622375,29.12,3,12:06:00,25/02/2023,917480,,Flat,A5,476.0,-40,29.40,394449,Swindon,,
600269,,,2,2,,"RlsMid,ClearRun,(HT)",15.82,30.3,Geelo Warrior,587731,15.72,2,,18/02/2023,915839,,Flat,T2,262.0,-10,15.66,394237,Swindon,,
600269,,,2,3 1/4,04.20,"RlsMid,Crd 1/2",29.79,30.5,Ferryforth Daisy,620078,29.49,2,,10/02/2023,913727,,Flat,T3,476.0,-30,29.53,393988,Swindon,,
600269,,7/1,3,SH,04.23,"Mid,RanOn",29.42,31.8,Hackattack,588618,29.32,3,14:59:00,22/12/2022,899832,,Flat,A5,476.0,-10,29.36,392386,Swindon,,
600269,,9/1,3,3,04.35,"Mid,SAw",29.79,31.4,Ashway Becki,593991,29.39,2,19:09:00,18/12/2022,898980,,Flat,A5,476.0,-40,29.27,392291,Swindon,,
600269,,,1,,04.24,Mid,29.19,31.7,,,29.19,2,,14/12/2022,898447,,Flat,T1,476.0,0,29.19,392173,Swindon,,
600269,,,1,,,RlsMid,16.00,31.6,,,16.00,1,,09/12/2022,897400,,Flat,T1,262.0,0,16.00,392065,Swindon,,
600269,,9/4JF,6,DIS,04.15,"Mid,Crd&Fell1",,30.6,Aoifes Romeo,523675,,4,11:13:00,19/08/2022,866376,,Flat,A5,476.0,0,29.39,388283,Swindon,,
600269,,10/3,4,3 1/2,04.19,"Mid,Crd1",29.73,30.3,Mohican Tara,606467,29.73,3,21:16:00,07/08/2022,863346,,Flat,A5,476.0,0,28.96,387888,Swindon,,
600269,,5/1,3,1/2,04.23,"Middle,SAw",29.24,30.8,Roaring Jordan,553939,29.24,3,13:44:00,01/08/2022,861775,,Flat,A5,476.0,0,29.11,387668,Swindon,,
600269,,2/1F,4,SH,04.18,"Mid,EP,Crd4&RnIn",29.39,30.6,Puckane Maestro,554678,29.39,3,20:12:00,24/07/2022,859630,,Flat,A5,476.0,0,29.08,387427,Swindon,,
600269,,4/1,6,SH,04.16,"Mid,Blk3",29.93,30.6,Detroit Mickie,604670,30.03,3,12:13:00,06/07/2022,855378,,Flat,A5,476.0,10,28.76,386827,Swindon,,
600269,,6/1,3,1/2,04.20,"Mid,SAw,RanOn",28.96,30.9,Ballyregan Lena,606957,29.06,3,13:59:00,24/06/2022,852307,,Flat,A4,476.0,10,28.88,386489,Swindon,,
600269,,,1,,,Mid,16.33,30.3,,,16.33,1,,17/06/2022,851056,,Flat,T1,262.0,0,16.33,386325,Swindon,,
600269,,7/2,6,DIS,,"Mid,SAw,Crd&Fell4,(HT)",,30.6,Ballymac Love,546262,,3,13:44:00,06/06/2022,847120,,Flat,A4,476.0,-20,29.66,385907,Swindon,,
600269,,11/4,4,1,04.19,"Mid,SAw",29.06,30.7,No Better Boy,542653,29.26,3,21:01:00,29/05/2022,845033,,Flat,A4,476.0,20,28.45,385623,Swindon,,
600269,,5/2,2,1 3/4,04.21,"Middle,ClrRun",28.93,30.9,Ballymac Denzel,553564,29.03,3,11:28:00,25/05/2022,843812,,Flat,A4,476.0,10,28.78,385475,Swindon,,
600269,,9/2,3,HD,04.12,"Mid,Crd&FcdToCk2",29.21,30.8,Blankie Bullet,552217,29.11,3,11:43:00,16/05/2022,841315,,Flat,A4,476.0,-10,29.01,385199,Swindon,,
600269,,7/2,4,1 3/4,04.11,"Mid,Crd1",30.02,30.3,Broadland Bear,536718,29.52,3,12:43:00,11/05/2022,839807,,Flat,A4,476.0,-50,29.66,385010,Swindon,,
600269,,8/1,3,1 1/4,04.15,"MidRails,RanOn",28.89,30.4,Ballymac Seamie,544196,28.99,3,17:33:00,05/05/2022,838028,,Flat,A4,476.0,10,28.80,384780,Swindon,,
600269,,9/4F,1,,04.12,"MidRails,Led4",28.87,30.2,Ballymac Tango,532091,29.07,3,16:54:00,28/04/2022,836056,,Flat,A5,476.0,20,28.87,384560,Swindon,,
600269,,15/8F,3,HD,04.37,"MidRails,SAw,RanOn",29.34,30.3,Ringsend Ruby,522751,29.44,3,15:54:00,21/04/2022,834143,,Flat,A5,476.0,10,29.24,384340,Swindon,,
600269,,2/1,1,,04.19,"Middle,Led 1/2",28.99,30.6,Bonnie Blue,523659,29.09,3,13:44:00,15/04/2022,832818,,Flat,A6,476.0,10,28.99,384187,Swindon,,
600269,,3/1,4,SH,04.19,"Mid,SAw,RanOn",29.23,30.2,Mohican Molly,592142,29.23,4,18:12:00,07/04/2022,830203,,Flat,A6,476.0,0,29.08,383868,Swindon,,
600269,,5/2,4,4 1/2,04.25,"Mid,SAw,Crd2",30.17,30.3,Moanteen Polly,533773,29.97,4,15:54:00,31/03/2022,828410,,Flat,A6,476.0,-20,29.60,383627,Swindon,,
600269,,,1,,,Middle,16.06,30.5,,,16.11,3,,24/03/2022,827566,,Flat,T1,262.0,5,16.06,383463,Swindon,,
600269,,13/8F,5,1,04.31,"Mid,SAw,Crd2",29.52,30.8,Ardera Lady,582081,29.52,3,13:59:00,18/03/2022,825139,,Flat,A6,476.0,0,29.04,383285,Swindon,,
600269,,15/8F,2,2 3/4,04.24,"Middle,SAw",29.52,30.9,Mohican Joyce,551626,29.42,3,12:43:00,11/03/2022,823065,,Flat,A6,476.0,-10,29.30,383039,Swindon,,
600269,,13/8F,5,2,04.25,"Middle,Crd1",29.72,31.0,Ardera Echo,553326,29.72,3,12:28:00,07/03/2022,821750,,Flat,A6,476.0,0,29.16,382893,Swindon,,
600269,,4/1,0,,,(NoRace),,30.8,,,,3,12:28:00,02/03/2022,820212,,Flat,A6,476.0,,,382676,Swindon,,
600269,,,1,2 3/4,04.15,"Mid,CrdRunUp,Led1- 1/2&Fr4",30.08,30.4,Mags Wifflet,593272,29.68,3,,17/02/2022,817573,,Flat,T3,476.0,-40,30.08,382325,Swindon,,
600269,,,1,4 1/2,04.21,"Mid,CrdRnUp,Led1",29.42,31.0,Confey Echo,590925,29.32,3,,11/02/2022,815892,,Flat,T3,476.0,-10,29.42,382164,Swindon,,
600269,,,1,,,Mid,16.35,31.2,,,16.30,4,,04/02/2022,813887,,Flat,T1,262.0,-5,16.35,381951,Swindon,,
600271,,7/1,6,1 3/4,03.86,Bmp1,28.98,31.1,Rapido Pat,621850,28.78,5,09:52:00,17/02/2023,914522,,Flat,IT,460.0,-20,28.35,394135,Henlow,,
600271,,,2,3 3/4,04.40,"Middle,LdTo1,FcdTCk 3/4",30.87,30.6,Werewolf,606453,30.67,3,,28/01/2023,910085,,Flat,T3,500.0,-20,30.56,393551,Towcester,,
600271,,,2,1,,"Middle,Chl 1/2",16.83,29.6,Spitfire King,584792,16.63,5,,07/01/2023,904372,,Flat,T4,270.0,-20,16.74,392852,Towcester,,
600271,,,1,,03.73,"VQAw,Middle",28.78,29.5,,,28.18,3,,30/12/2022,902273,,Flat,T1,460.0,-60,28.78,392633,Henlow,,
600271,,7/4F,5,1/2,04.61,"Middle,Bmp1",24.78,28.8,Westwind Zebra,532805,24.78,4,09:02:00,06/12/2022,895743,,Flat,A4,388.0,0,24.34,391892,Suffolk Downs,,
600271,,2/1F,5,4 3/4,04.57,"Mid,Bmp1,BCrd3",24.62,28.6,Kingswood Costa,604742,24.72,4,10:41:00,29/11/2022,893921,,Flat,A3,388.0,10,23.70,391661,Suffolk Downs,,
600271,,11/4,4,1,04.56,"Mid,FcdToCkRunUp",24.31,28.5,Chanceme Dec,554774,24.31,4,10:41:00,22/11/2022,892086,,Flat,A3,388.0,0,23.72,391423,Suffolk Downs,,
600271,,15/8F,4,SH,04.54,"Mid,EP,Bmp1",24.46,28.4,Sassy Maid,593687,24.56,4,12:54:00,17/11/2022,890128,,Flat,A3,388.0,10,24.09,391192,Suffolk Downs,,
600271,,7/4F,6,1 1/4,04.55,"Mid,BCrd4",24.83,28.3,Glenside Micro,605928,24.93,4,11:54:00,10/11/2022,888095,,Flat,A3,388.0,10,23.94,390933,Suffolk Downs,,
600271,,9/4,4,3 3/4,04.44,"Mid,EP,MvdOff1",24.50,28.5,Playbook,527043,24.40,4,13:09:00,31/10/2022,885832,,Flat,A2,388.0,-10,24.12,390611,Suffolk Downs,,
600271,,11/8F,4,1 1/4,04.56,"Mid,FcdToCk1,Crd3",24.81,28.4,Ranches Rogue,610534,24.41,4,09:52:00,25/10/2022,884637,,Flat,A2,388.0,-40,24.43,390488,Suffolk Downs,,
600271,,7/2,3,2 1/2,04.53,"Mid,SAw,Crd1",24.63,28.3,Romeo Express,593893,24.33,3,10:41:00,21/10/2022,883630,,Flat,A2,388.0,-30,24.42,390336,Suffolk Downs,,
600271,,10/3,6,HD,04.57,"Mid,SAw,EP,Blk1",25.13,28.9,Fi Me Jezabelle,582171,25.03,3,10:41:00,14/10/2022,881459,,Flat,A2,388.0,-10,24.53,390095,Suffolk Downs,,
600271,,18/1,6,3 1/2,03.62,"SAw,StbStt,Bmp1",29.35,28.3,Savana Ruinart,545587,29.25,5,20:36:00,06/10/2022,879160,,Flat,OR1,480.0,-10,28.73,389783,Perry Barr,,
600271,,,2,1/2,,"Mid,QAw,LedToNrLn",16.27,28.8,Shockwave Iolite,550634,16.27,5,,02/10/2022,878748,,Flat,T3,270.0,0,16.23,389692,Towcester,,
600271,,6/1,1,,04.20,"Mid,QAw,ALed",29.61,29.0,Crossfield Lexi,594167,29.81,5,16:48:00,18/09/2022,874214,,Flat,OR,500.0,20,29.61,389099,Towcester,,
600271,,6/5F,1,,04.50,"Middle,EPace,ALed",23.76,29.7,Savana Bill,590759,23.86,4,11:39:00,12/09/2022,872937,,Flat,A3,388.0,10,23.76,389083,Suffolk Downs,,
600271,,25/1,4,2 3/4,04.29,"Mid,ClrRun",30.42,29.7,Makeit For Waz,585353,30.42,4,13:57:00,04/09/2022,870253,,Flat,OR1,500.0,0,29.50,388716,Towcester,,
600271,,3/1,4,2 1/2,04.53,"Mid,SAw,EPace,Bmp1",24.56,29.5,Swift Pinch,547564,24.56,4,13:39:00,29/08/2022,868905,,Flat,A3,388.0,0,24.23,388562,Suffolk Downs,,
600271,,7/2,4,2,04.52,"Mid,EPace,ChlTo3",24.92,29.9,Boherash Anna,553766,24.52,4,11:09:00,22/08/2022,867216,,Flat,A3,388.0,-40,24.48,388362,Suffolk Downs,,
600271,,,1,,04.50,"Middle,EPace",24.21,29.4,,,24.21,4,,15/08/2022,865609,,Flat,T1,388.0,0,24.21,388198,Suffolk Downs,,
600271,,5/1,1,,04.47,"Mid,QAw,ALed,WonWell",23.95,29.4,Newtown Freckles,592230,23.85,4,09:34:00,07/06/2022,847336,,Flat,A2,388.0,-10,23.95,385929,Suffolk Downs,,
600271,,11/2,5,1,04.55,"Mid,EP,Blk1",24.95,29.2,Kicking King,304640,24.75,4,10:41:00,31/05/2022,845486,,Flat,A2,388.0,-20,24.16,385662,Suffolk Downs,,
600271,,7/1,3,2 3/4,04.52,"Mid,BmpStt&1",24.14,29.9,Fenview Blue,554738,24.14,4,10:41:00,24/05/2022,843568,,Flat,A2,388.0,0,23.83,385447,Suffolk Downs,,
600271,,10/3,1,,04.52,"BmpStt,EP,LedTo1&Fr2",24.51,30.2,Swift Pinch,547564,24.11,3,09:18:00,17/05/2022,841557,,Flat,A3,388.0,-40,24.51,385222,Suffolk Downs,,
600271,,7/1,4,1,04.51,"Mid,EP,Bmp1&Stb",25.00,30.2,Vilamoura Jet,584412,24.70,3,10:41:00,10/05/2022,839470,,Flat,A3,388.0,-30,24.36,384982,Suffolk Downs,,
600271,,5/2F,1,,04.54,"Mid,EP,Led3",24.19,30.0,Private Pension,535068,24.09,4,08:43:00,29/04/2022,836557,,Flat,A4,388.0,-10,24.19,384607,Suffolk Downs,,
600271,,3/1,3,1 1/2,04.59,"Mid,Bmp1T2",24.77,29.5,Classy Model,549960,24.67,3,08:27:00,22/04/2022,834633,,Flat,A4,388.0,-10,24.41,384390,Suffolk Downs,,
600271,,1/1F,6,1 3/4,04.56,"MidToRls,BBlk&Stb1",25.70,29.7,Madabout Zeus,585031,25.70,3,08:12:00,01/04/2022,828965,,Flat,A4,388.0,0,24.37,383680,Suffolk Downs,,
600271,,7/2,4,1 1/4,04.58,"Mid&BmpRunUp,BCrd1",24.89,29.6,Savana Tonic,545115,24.89,2,09:34:00,25/03/2022,827069,,Flat,A3,388.0,0,24.19,383464,Suffolk Downs,,
600271,,9/2,1,,04.45,"Mid-Rls,QAw,ALed",24.43,29.0,Sporting Rainbow,547385,24.13,2,09:52:00,18/03/2022,825362,,Flat,A5,388.0,-30,24.43,383308,Suffolk Downs,,
600271,,5/2,6,HD,04.73,"MidTRls,BlkRnUp&2",25.01,28.1,Jupiter Jones,540366,25.01,4,09:18:00,11/03/2022,822466,,Flat,A5,388.0,0,24.52,382954,Suffolk Downs,,
600271,,4/1,6,3/4,04.78,"Mid,FcdTCk1",27.19,27.7,Ballykilroe,550730,25.59,4,08:27:00,04/03/2022,820436,,Flat,A4,388.0,-160,26.14,382704,Suffolk Downs,,
600271,,,1,1 1/4,04.54,"Mid,EP,ALed",24.61,28.7,Savana Tonic,545115,24.31,4,,25/02/2022,819582,,Flat,T3,388.0,-30,24.61,382585,Suffolk Downs,,
600271,,,2,3 1/4,04.70,"Mid,SAw",25.04,28.5,Farran Expert,551249,24.54,4,,23/02/2022,818950,,Flat,T3,388.0,-50,24.77,382479,Suffolk Downs,,
600271,,,1,,04.73,"Mid,SAw",25.05,29.0,,,24.75,3,,11/02/2022,815814,,Flat,T1,388.0,-30,25.05,382097,Suffolk Downs,,
600272,,,0,,,(NoRace),,33.9,,,,3,19:31:00,06/06/2025,1135695,,Flat,A8,450.0,-20,,431008,Oxford,,
600272,,8/1,5,4,04.20,"Mid,SAw,SltCrd 1/4",28.73,34.5,Avion Pringle,632398,28.63,2,17:47:00,31/05/2025,1133329,,Flat,A8,450.0,-10,27.99,430547,Oxford,,
600272,,8/1,4,HD,04.24,"Mid,SAw,RanOn",28.20,35.2,Savana Imogen,643455,28.10,2,17:14:00,19/05/2025,1131153,,Flat,A8,450.0,-10,27.82,430152,Oxford,,
600272,,5/1,5,NK,04.22,"Mid,SAw,RanOnLate",28.51,35.2,Ballyblack Betty,612920,28.31,2,17:46:00,12/05/2025,1129427,,Flat,A8,450.0,-20,28.25,429798,Oxford,,
600272,,2/1F,1,,04.30,"Mid,VSAw,Led3",28.02,35.1,Alohas Nidge,649500,28.02,3,20:26:00,07/05/2025,1128478,,Flat,A9,450.0,0,28.02,429554,Oxford,,
600272,,4/1,3,6 1/4,04.31,"Mid,VSAw",28.60,35.7,Ballyblack Betty,612920,28.40,4,17:29:00,28/04/2025,1125913,,Flat,A9,450.0,-20,28.09,429081,Oxford,,
600272,,9/2,5,SH,04.37,"Mid,VSAw,RanOnLate",28.67,35.3,Hiya Carneiro,639537,28.47,3,16:07:00,23/04/2025,1124832,,Flat,A9,450.0,-20,28.29,428762,Oxford,,
600272,,7/2,2,HD,04.24,"Mid,SAw,RanOnWell",28.42,35.3,Springside Queen,648217,28.12,4,15:59:00,14/04/2025,1122401,,Flat,A9,450.0,-30,28.40,428326,Oxford,,
600272,,7/2,3,2 3/4,04.20,"Mid,ClrRun",28.66,34.8,Sharp N Smart,633085,28.36,2,15:22:00,07/04/2025,1120661,,Flat,A9,450.0,-30,28.01,427985,Oxford,,
600272,,7/2,4,1 1/2,04.28,"Mid,SAw,Crd3",28.71,34.8,Magical Hero,643029,28.41,2,14:26:00,31/03/2025,1118884,,Flat,A9,450.0,-30,28.22,427612,Oxford,,
600272,,11/4,2,1,04.28,"Mid,SAw,RanOn",28.42,34.7,Magical Hero,643029,28.22,2,14:26:00,24/03/2025,1117077,,Flat,A9,450.0,-20,28.34,427230,Oxford,,
600272,,8/1,4,1/2,04.25,"Mid,VSAw",28.32,34.6,Bellybuster,600728,28.22,2,17:54:00,20/03/2025,1116183,,Flat,A8,450.0,-10,27.94,427003,Oxford,,
600272,,9/4,1,,04.29,"Mid,Crd1,LdRnIn",28.35,34.8,Magical Hero,643029,28.35,3,18:21:00,14/03/2025,1114776,,Flat,A9,450.0,-30,28.35,426721,Oxford,,
600272,,5/1,3,5,04.28,"Mid,SAw,RnOnLate",29.14,35.1,Savana Albert,649340,28.54,5,17:47:00,07/03/2025,1113013,,Flat,A9,450.0,-60,28.51,426235,Oxford,,
600272,,4/1,4,1,04.29,"Mid,VSAw",28.33,35.6,Avion Pringle,632398,28.33,4,17:59:00,03/03/2025,1111883,,Flat,A9,450.0,0,27.93,426073,Oxford,,
600272,,5/1,2,7 3/4,04.30,"Mid,VSAw",28.37,35.8,Late Cody,649788,28.27,3,14:44:00,24/02/2025,1110127,,Flat,A8,450.0,-10,27.75,425731,Oxford,,
600272,,4/1,3,HD,04.28,"Mid,VSAw,RanOnLate",28.46,35.2,Thanos,609631,28.26,4,16:07:00,13/02/2025,1107585,,Flat,A8,450.0,-20,27.94,425097,Oxford,,
600272,,7/2,2,1/2,04.32,"MidRnUp,VSAw,FinWll",28.42,35.5,Sharp N Smart,633085,28.02,2,15:29:00,06/02/2025,1105627,,Flat,A8,450.0,-40,28.38,424747,Oxford,,
600272,,4/1,2,2 1/2,04.28,"Mid,VSAw,Crd3,RnOn",28.52,35.4,Rydons Wild,648416,28.12,3,18:04:00,01/02/2025,1104549,,Flat,A8,450.0,-40,28.31,424575,Oxford,,
600272,,7/1,3,NK,04.19,"Mid,Crd1,RnOn",28.48,35.4,Purmac Timmy,634024,28.08,2,14:26:00,27/01/2025,1103093,,Flat,A8,450.0,-40,28.42,424268,Oxford,,
600272,,6/5F,1,,,"Mid,SAw,LedNrLn,(HT)",28.55,35.1,Savana Tir Nanog,640415,28.35,5,16:37:00,20/01/2025,1101241,,Flat,A9,450.0,-20,28.55,423879,Oxford,,
600272,,7/1,5,1 1/2,,"SAw,FcdTCk 3/4,BCrd4,(HT)",28.64,35.1,Savana Sparky,648669,28.54,4,14:26:00,13/01/2025,1099564,,Flat,A8,450.0,-10,28.05,423515,Oxford,,
600272,,11/4,3,2 1/2,,"Mid,SAw,RnOnLate,(HT)",28.46,35.0,Monleek Vienna,604413,28.26,4,10:17:00,26/12/2024,1095733,,Flat,A9,450.0,-20,28.06,422673,Oxford,,
600272,,4/1,1,,,"Mid,VSAw,LdRunIn,(HT)",28.42,34.6,Flyhigh Lenny,636117,28.42,2,17:54:00,19/12/2024,1094255,,Flat,A9,450.0,0,28.42,422356,Oxford,,
600272,,5/2,3,3,,"Mid,ClrRun,(HT)",28.82,34.3,Savana Raquel,639518,28.62,3,18:21:00,13/12/2024,1092802,,Flat,A9,450.0,-20,28.05,422064,Oxford,,
600272,,10/3,2,1 3/4,,"Mid,RanOn,(HT)",28.28,34.5,Avion Socks,632443,28.08,2,17:59:00,09/12/2024,1091556,,Flat,A9,450.0,-20,28.14,421867,Oxford,,
600272,,11/8F,2,HD,,"Mid,SAw,RanOn,(HT)",28.21,34.3,Zoros Trick,631074,28.11,2,14:26:00,02/12/2024,1089802,,Flat,A9,450.0,-10,28.19,421462,Oxford,,
600272,,5/2,2,10,04.38,"Mid,VSAw",28.82,34.4,Toms Dog,582720,28.42,3,18:16:00,25/11/2024,1088094,,Flat,A9,450.0,-40,28.02,421091,Oxford,,
600272,,9/2,4,1/2,04.26,"Mid,VSAw,RanOn",28.14,33.9,Puttfor Ruby,600992,28.04,5,14:26:00,18/11/2024,1086373,,Flat,A9,450.0,-10,28.00,420691,Oxford,,
600272,,4/1,3,3/4,04.21,"Mid,SAw,RanOn",28.40,34.3,Free Derry,607594,28.30,4,13:03:00,07/11/2024,1083852,,Flat,A8,450.0,-10,28.31,420060,Oxford,,
600272,,5/1,3,1/2,04.31,"Mid,VSAw,RnOn",28.30,34.5,Moredramakirstie,644029,28.10,4,11:04:00,31/10/2024,1081880,,Flat,A8,450.0,-20,28.20,419712,Oxford,,
600272,,11/2,3,5 3/4,04.24,"Mid,VSAw,Crd2",28.35,34.7,Hiya Salah,639535,28.35,4,17:47:00,26/10/2024,1080628,,Flat,A8,450.0,0,27.78,419461,Oxford,,
600272,,10/3,1,,04.23,"Mid,SAw,LdNrLn",28.29,34.6,Flyaway Tony,593064,28.09,2,18:21:00,18/10/2024,1078644,,Flat,A9,450.0,-20,28.29,419094,Oxford,,
600272,,12/1,5,NK,04.24,"Mid,SAw,BCrd1,RanOn",28.35,34.8,Jumpstart Jen,632643,28.15,4,17:46:00,14/10/2024,1077657,,Flat,A8,450.0,-20,27.94,418896,Oxford,,
600272,,4/1,1,,04.21,"Mid,LckEP,LedNrLn",28.42,34.5,Savana Tir Nanog,640415,28.22,3,14:44:00,07/10/2024,1075848,,Flat,A9,450.0,-20,28.42,418516,Oxford,,
600272,,11/8,3,1/2,04.29,"Mid,VSAw,ClrRun",28.35,34.7,Blackrose Ragnar,584570,28.35,4,10:48:00,03/10/2024,1074879,,Flat,A9,450.0,0,27.77,418226,Oxford,,
600272,,11/4,2,SH,,"Mid,SAw,RnOnWll,(HT)",28.07,34.6,Burrow Moon,638408,27.97,3,18:04:00,27/09/2024,1073372,,Flat,A9,450.0,-10,28.06,417945,Oxford,,
600272,,8/1,6,3/4,04.35,"Mid,VSAw",28.33,34.5,Puttfor Freddie,610121,28.33,3,19:14:00,20/09/2024,1071547,,Flat,A8,450.0,,27.77,417633,Oxford,,
600272,,6/1,3,1 1/2,04.22,"Mid,SAw,Crd2,RnOn",28.13,35.5,Boxing Mates,644837,28.13,2,11:21:00,10/09/2024,1068771,,Flat,A8,450.0,0,27.59,417056,Oxford,,
600272,,12/1,4,3/4,04.49,"Mid,VSAw,RnOn",28.36,35.1,Flyaway Tony,593064,28.16,3,13:03:00,05/09/2024,1067401,,Flat,A8,450.0,-20,28.18,416720,Oxford,,
600272,,11/2,1,,,"Mid,VSAw,LdNrLn,(HT)",28.12,34.2,Ballyblack Bess,585133,28.02,3,15:03:00,26/08/2024,1064625,,Flat,A8,450.0,-10,28.12,416209,Oxford,,
